incident_num,defendant_id,arraignment_date,charge,num_charges,felony,expungable,any_bail,bail_amount,bail_types,num_conditions,did_not_appear,prior_appearences,gender,race,judge_id,arraignment_data
17BU023922,Defendant696,11/30/2017,Disorderly Conduct - All Other,2,0,1,0,0,No Bail,3,0,2,Female,White,Judge18,TRUE
17BU030310,Defendant48,11/30/2017,Violation Of An Abuse Prevention Order,3,0,0,1,500,Bail,4,0,1,Male,Black,Judge9,TRUE
17BU030368,Defendant814,11/30/2017,Domestic Assault - 1st Degree Aggravated,3,1,0,0,0,No Bail,1,0,0,Male,White,Judge9,TRUE
17BU030484,Defendant1027,12/1/2017,Aggravated Assault,1,1,0,0,0,No Bail,5,0,0,Female,Black,Judge10,TRUE
17BU030685,Defendant952,12/4/2017,Domestic Assault - 1st Degree Aggravated,1,1,0,0,0,No Bail,6,0,0,Female,Black,Judge10,TRUE
17BU027939,Defendant541,12/4/2017,Obstruction Of Justice,3,1,0,1,5000,Bail,8,0,0,Male,Asian,Judge10,TRUE
17BU030594,Defendant69,12/4/2017,Aggravated Assault,1,1,0,0,0,No Bail,5,0,0,Male,White,Judge10,TRUE
17BU030572,Defendant94,12/4/2017,Unlawful Mischief (Felony),3,1,0,0,0,No Bail,5,0,0,Male,White,Judge10,TRUE
17BU030779,Defendant510,12/5/2017,Assault On A Law Enforcement Officer (Misdemeanor),1,0,0,1,1000,Bail,2,0,1,Female,White,Judge10,TRUE
17BU029350,Defendant231,12/5/2017,Retail Theft (Misd),1,0,1,0,0,No Bail,1,0,0,Female,Black,Judge10,TRUE
17BU030617,Defendant1031,12/5/2017,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,3,0,0,Male,White,Judge10,TRUE
17BU029704,Defendant858,12/5/2017,"Drugs - Marijuana, Possession Or Cultivation -Misdemeanor",1,0,1,0,0,No Bail,1,1,0,Male,Black,Judge10,TRUE
17BU029042,Defendant362,12/5/2017,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,1,2,Male,White,Judge10,TRUE
17BU030717,Defendant813,12/5/2017,Domestic Assault,1,0,0,0,0,No Bail,4,0,0,Female,White,Judge10,TRUE
17BU027939,Defendant637,12/5/2017,Aggravated Assault,1,1,0,0,0,No Bail,5,0,0,Male,White,Judge10,TRUE
17BU027954,Defendant911,12/7/2017,Reckless Endangerment,2,0,0,0,0,No Bail,3,0,0,Male,White,Judge15,TRUE
17BU029598,Defendant629,12/7/2017,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,1,0,Female,White,Judge15,TRUE
17BU029704,Defendant780,12/7/2017,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,1,1,Male,Black,Judge15,TRUE
17BU030738,Defendant15,12/7/2017,Assault With Bodily Fluids (Misdemeanor),1,0,1,0,0,No Bail,3,0,0,Male,Other,Judge15,TRUE
17BU029305,Defendant823,12/7/2017,Stolen Property Receiving (Possession Of) Stolen Property (Misdemeanor),1,0,1,1,100,Bail,1,1,0,Female,White,Judge15,TRUE
17BU030946,Defendant899,12/7/2017,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,0,0,1,3500,Bail,NA,0,0,NA,Other,Judge15,TRUE
17BU030885,Defendant155,12/7/2017,Violation Of An Abuse Prevention Order,2,0,0,0,0,No Bail,1,0,2,Male,White,Judge12,TRUE
17BU031170,Defendant876,12/11/2017,Domestic Assault,1,0,0,0,0,No Bail,4,0,1,Male,White,Judge10,TRUE
17BU031235,Defendant155,12/11/2017,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,6,0,3,Male,White,Judge10,TRUE
17BU031189,Defendant912,12/11/2017,Domestic Assault - 1st Degree Aggravated,1,1,0,0,0,No Bail,6,0,0,Male,White,Judge10,TRUE
17BU031225,Defendant274,12/11/2017,Violation Of Conditions Of Release (Other),4,0,0,0,0,No Bail,3,0,0,Male,White,Judge10,TRUE
17BU027479,Defendant112,12/12/2017,Simple Assault,2,0,1,0,0,No Bail,1,1,1,Female,White,Judge10,TRUE
17BU030083,Defendant375,12/12/2017,Petit Larceny Other,1,0,1,0,0,No Bail,1,1,0,Male,White,Judge10,TRUE
17BU029735,Defendant9,12/12/2017,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,0,Female,White,Judge10,TRUE
17BU029704,Defendant645,12/12/2017,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,1,1,Male,Asian,Judge10,TRUE
17BU028301,Defendant909,12/12/2017,Driving Under The Influence; Second And Subsequent Offense,1,0,0,0,0,No Bail,4,0,1,Male,White,Judge10,TRUE
17BU018832,Defendant270,12/12/2017,Leaving Scene Of An Accident,1,0,1,0,0,No Bail,1,1,0,Female,Black,Judge10,TRUE
17BU031359,Defendant65,12/14/2017,Stalking,1,0,0,0,0,No Bail,1,1,0,Male,White,Judge3,TRUE
17BU030297,Defendant995,12/14/2017,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge3,TRUE
17BU029737,Defendant810,12/14/2017,Retail Theft (Misd),1,0,1,0,0,No Bail,1,1,0,Male,Asian,Judge3,TRUE
17BU027827,Defendant642,12/14/2017,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,2,Female,White,Judge3,TRUE
17UV009423,Defendant139,12/14/2017,"Drugs - Heroin, Possession 1+ Grams",4,1,0,1,1000,Bail,1,1,0,Male,Black,Judge3,TRUE
17BU031656,Defendant275,12/16/2017,"Driving Under The Influence, First Offense",1,0,0,0,0,No Bail,1,0,0,Male,White,Judge2,TRUE
17BU031693,Defendant737,12/18/2017,Retail Theft (Misd),2,0,1,0,0,No Bail,1,1,0,Male,White,Judge10,TRUE
17BU031704,Defendant1004,12/18/2017,"Drugs - Cocaine, Possession  Misdemeanor",3,0,1,1,3000,Bail,1,0,0,Female,White,Judge10,TRUE
17BU031790,Defendant447,12/18/2017,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,1,0,Male,White,Judge10,TRUE
17SB013473,Defendant865,12/18/2017,"Drugs - Cocaine, Possession >25 Gm",1,1,0,1,10000,Bail,5,0,0,Male,Black,Judge10,TRUE
17BU029737,Defendant810,12/19/2017,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,1,Male,Asian,Judge10,TRUE
17BU029574,Defendant627,12/19/2017,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,6,0,1,Female,White,Judge10,TRUE
17BU029358,Defendant684,12/19/2017,"Drugs - Marijuana, Possession Or Cultivation -Misdemeanor",1,0,1,1,100,Bail,1,1,0,Male,Black,Judge10,TRUE
17BU031061,Defendant304,12/19/2017,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,5,0,0,Female,White,Judge10,TRUE
17BU031698,Defendant344,12/19/2017,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,0,0,0,0,No Bail,4,0,1,Male,Black,Judge10,TRUE
17BU031905,Defendant703,12/20/2017,Aggravated Assault,4,1,0,1,25000,Bail,6,0,0,Male,White,Judge12,TRUE
17BU031941,Defendant552,12/20/2017,Stalking,2,0,0,0,0,No Bail,2,0,0,Female,White,Judge12,TRUE
17BU031928,Defendant989,12/20/2017,Simple Assault,1,0,1,0,0,No Bail,4,0,0,Male,White,Judge12,TRUE
17WT007069,Defendant919,12/20/2017,"Drugs - Heroin, Possession 200+ Milligrams",2,1,0,1,1000,Bail,1,1,0,Female,White,Judge10,TRUE
17BU030495,Defendant893,12/21/2017,"Driving Under The Influence, First Offense",2,0,0,0,0,No Bail,3,0,0,Male,Asian,Judge18,TRUE
17BU030506,Defendant1001,12/21/2017,"Drugs - Heroin, Possession (Misdemeanor)",1,0,1,1,500,Bail,NA,1,0,Male,White,Judge18,TRUE
17BU030243,Defendant241,12/21/2017,Vulnerable Adults Abuse Of Vulnerable Adult,1,0,1,0,0,No Bail,5,0,0,Male,White,Judge18,TRUE
17BU030715,Defendant251,12/21/2017,Driving Under The Influence; Second And Subsequent Offense,1,0,0,0,0,No Bail,3,0,0,Male,White,Judge18,TRUE
17BU010851,Defendant33,12/21/2017,Drugs - Selling Or Dispensing A Regulated Drug With Death Resulting,2,1,0,0,0,No Bail,3,0,0,Female,White,Judge18,TRUE
17BU030956,Defendant50,12/21/2017,Assault On A Law Enforcement Officer (Misdemeanor),2,0,0,0,0,No Bail,1,1,0,Female,White,Judge18,TRUE
17BU026095,Defendant454,12/21/2017,Burglary,3,1,0,1,5000,Bail,4,0,8,Male,White,Judge18,TRUE
17BU031080,Defendant805,12/21/2017,Retail Theft (Misd),1,0,1,0,0,No Bail,1,0,0,Male,White,Judge18,TRUE
17BU030919,Defendant631,12/22/2017,Retail Theft (Misd),2,0,1,1,1,No Bail,3,0,0,Male,Black,Judge18,TRUE
17BU032106,Defendant697,12/22/2017,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,5,0,0,Male,Black,Judge2,TRUE
17BU032121,Defendant52,12/22/2017,Lewd And Lascivious Conduct,3,1,0,0,0,No Bail,5,0,0,Male,Black,Judge2,TRUE
17BU030997,Defendant645,12/22/2017,"Drugs - Cocaine, Sale <2.5 Gm",4,1,0,0,0,No Bail,6,0,2,Male,Asian,Judge2,TRUE
17BU032318,Defendant7,12/26/2017,Aggravated Assault,2,1,0,0,0,No Bail,5,0,0,Male,White,Judge1,TRUE
17BU032166,Defendant344,12/26/2017,"Drugs - Depressant, Stimulant, And Narcotic Possession Misdemeanor",4,0,1,0,0,No Bail,3,0,2,Male,Black,Judge1,TRUE
17BU032163,Defendant13,12/26/2017,Domestic Assault,1,0,0,0,0,No Bail,4,0,0,Male,White,Judge1,TRUE
17BU032144,Defendant131,12/26/2017,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,5,0,1,Male,White,Judge18,TRUE
17BU032454,Defendant653,12/28/2017,Larceny From A Person,1,1,0,0,0,No Bail,1,0,0,Male,Black,Judge18,TRUE
17BU031792,Defendant883,12/28/2017,"Driving Under The Influence, First Offense",1,0,0,0,0,No Bail,3,0,0,Male,Asian,Judge18,TRUE
17BU031222,Defendant203,12/28/2017,Retail Theft (Misd),1,0,1,0,0,No Bail,1,1,0,Male,White,Judge18,TRUE
17BU031308,Defendant120,12/28/2017,Retail Theft (Misd),1,0,1,0,0,No Bail,1,0,0,Female,Black,Judge18,TRUE
17BU029447,Defendant760,12/28/2017,Leaving Scene Of An Accident,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge18,TRUE
17BU032488,Defendant226,12/29/2017,Aggravated Assault,2,1,0,0,0,No Bail,5,0,0,Male,White,Judge12,TRUE
17BU032489,Defendant358,12/29/2017,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,5,0,0,Male,Black,Judge12,TRUE
18BU000040,Defendant358,1/2/2018,Violation Of An Abuse Prevention Order,4,0,0,1,2500,Bail,5,0,1,Male,Black,Judge14,TRUE
17BU032345,Defendant975,1/2/2018,Burglary,1,1,0,1,5000,Bail,5,0,0,Male,White,Judge14,TRUE
18BU000091,Defendant868,1/3/2018,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,0,0,0,0,No Bail,1,1,1,Male,White,Judge12,TRUE
18BU000180,Defendant351,1/4/2018,Fugitive From Justice (Arrest Prior To Requisition),1,1,0,0,0,No Bail,NA,0,0,Male,Black,Judge2,TRUE
18BU000170,Defendant86,1/4/2018,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,5,0,0,Male,White,Judge2,TRUE
17BU019168,Defendant923,1/4/2018,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,1,1,0,Male,White,Judge2,TRUE
17BU027969,Defendant187,1/4/2018,"Drugs - Cocaine, Possession  >2.5 Gm",1,1,0,0,0,No Bail,4,0,0,Female,White,Judge2,TRUE
17BU031637,Defendant904,1/4/2018,False Alarms To Public Safety,1,0,1,1,250,Bail,NA,1,0,Female,White,Judge2,TRUE
17BU031641,Defendant142,1/4/2018,"Driving Under The Influence, First Offense",1,0,0,0,0,No Bail,1,0,0,Male,White,Judge2,TRUE
17BU031769,Defendant1051,1/4/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,1,1,Male,Black,Judge2,TRUE
17BU031123,Defendant743,1/4/2018,"Drugs - LSD, Possession- Misdemeanor",1,0,1,0,0,No Bail,3,0,0,Male,White,Judge2,TRUE
17BU031737,Defendant980,1/4/2018,"Driving Under The Influence, First Offense",1,0,0,0,0,No Bail,4,0,0,Male,White,Judge2,TRUE
17BU031709,Defendant30,1/4/2018,"Driving Under The Influence, First Offense",1,0,0,0,0,No Bail,2,0,0,Male,White,Judge2,TRUE
18BU000007,Defendant502,1/4/2018,Simple Assault,1,0,1,0,0,No Bail,4,0,0,Male,White,Judge2,TRUE
17BU031637,Defendant530,1/4/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge2,TRUE
17BU019985,Defendant198,1/4/2018,Theft Of Services (Misdemeanor),1,0,1,1,250,Bail,1,1,0,Female,White,Judge2,TRUE
18BU000228,Defendant957,1/5/2018,Sex Offender Registry Violation (Misdemeanor),1,0,0,0,0,No Bail,3,0,0,Male,White,Judge1,TRUE
18BU000263,Defendant783,1/5/2018,Retail Theft (Misd),1,0,1,1,1000,Bail,3,0,0,Female,White,Judge1,TRUE
18BU000315,Defendant729,1/5/2018,Identity Theft,3,1,0,0,0,No Bail,4,0,0,Female,White,Judge1,TRUE
17BU032200,Defendant727,1/9/2018,Simple Assault,2,0,1,0,0,No Bail,1,1,0,Male,White,Judge12,TRUE
17BU031016,Defendant412,1/9/2018,Violation Of An Abuse Prevention Order,2,0,0,0,0,No Bail,1,0,0,Male,White,Judge12,TRUE
17BU032631,Defendant1031,1/9/2018,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",2,0,0,1,250,Bail,1,1,1,Male,White,Judge12,TRUE
17BU031958,Defendant304,1/9/2018,Forgery/Counterfeit,2,1,0,0,0,No Bail,4,0,1,Female,White,Judge12,TRUE
17BU027098,Defendant774,1/9/2018,"Drugs - Heroin, Possession 200+ Milligrams",2,1,0,1,5000,Bail,NA,0,0,Male,White,Judge12,TRUE
18BU000589,Defendant726,1/10/2018,Stalking,2,0,0,1,500,Bail,5,0,2,Male,White,Judge1,TRUE
18BU000598,Defendant908,1/10/2018,Aggravated Assault,1,1,0,0,0,No Bail,5,0,0,Male,White,Judge1,TRUE
17BU032067,Defendant147,1/11/2018,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,1,0,Male,White,Judge10,TRUE
18BU000470,Defendant874,1/11/2018,Retail Theft (Misd),1,0,1,0,0,No Bail,1,0,0,Male,White,Judge10,TRUE
17BU028342,Defendant972,1/11/2018,Embezzlement,1,1,0,0,0,No Bail,4,0,0,Male,White,Judge10,TRUE
17BU030956,Defendant50,1/11/2018,Simple Assault,2,0,1,0,0,No Bail,2,0,1,Female,White,Judge10,TRUE
17BU027985,Defendant866,1/11/2018,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,0,Male,White,Judge10,TRUE
17BU01832,Defendant270,1/11/2018,Leaving Scene Of An Accident,1,0,1,0,0,No Bail,1,0,1,Female,Black,Judge10,TRUE
17BU032167,Defendant938,1/11/2018,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,0,Female,White,Judge10,TRUE
17BU026650,Defendant546,1/11/2018,"Drugs - Cocaine, Possession >25 Gm",1,1,0,0,0,No Bail,3,0,0,Male,White,Judge10,TRUE
17BU032631,Defendant1031,1/11/2018,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",3,0,0,0,0,No Bail,1,0,2,Male,White,Judge10,TRUE
17WS006465,Defendant237,1/11/2018,"Drugs - Heroin, Possession 200+ Milligrams",3,1,0,1,500,Bail,1,1,0,Male,White,Judge10,TRUE
18BU000122,Defendant558,1/16/2018,Violation Of An Abuse Prevention Order,2,0,0,0,0,No Bail,5,0,0,Male,White,Judge1,TRUE
18BU001189,Defendant558,1/16/2018,Violation Of An Abuse Prevention Order,2,0,0,0,0,No Bail,5,0,1,Male,White,Judge1,TRUE
18BU000967,Defendant593,1/16/2018,Simple Assault,3,0,1,0,0,No Bail,2,0,0,Male,Black,Judge1,TRUE
18BU000913,Defendant62,1/16/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,4,0,0,Male,White,Judge1,TRUE
18BU000900,Defendant245,1/16/2018,Domestic Assault,2,0,0,0,0,No Bail,4,0,0,Female,White,Judge1,TRUE
18BU000891,Defendant877,1/16/2018,Domestic Assault,2,0,0,0,0,No Bail,5,0,0,Male,White,Judge1,TRUE
18BU000178,Defendant462,1/18/2018,"Drugs - Cocaine, Possession  >2.5 Gm",4,1,0,0,0,No Bail,4,0,1,Male,Black,Judge14,TRUE
18BU001232,Defendant1036,1/18/2018,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,0,0,0,0,No Bail,3,0,1,Male,White,Judge14,TRUE
18BU001259,Defendant654,1/18/2018,Domestic Assault - 2nd Degree Aggravated,2,1,0,0,0,No Bail,6,0,1,Female,Black,Judge14,TRUE
17BU031959,Defendant773,1/18/2018,Embezzlement,1,1,0,0,0,No Bail,3,0,0,Female,White,Judge14,TRUE
17BU027479,Defendant112,1/18/2018,Simple Assault,2,0,1,1,250,Bail,1,1,2,Female,White,Judge14,TRUE
17BU032282,Defendant203,1/18/2018,Retail Theft (Misd),2,0,1,1,250,Bail,1,1,1,Male,White,Judge14,TRUE
17BU016295,Defendant124,1/18/2018,Simple Assault,1,0,1,0,0,No Bail,1,0,0,Male,Asian,Judge14,TRUE
17BU019168,Defendant923,1/18/2018,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,4,0,1,Male,White,Judge14,TRUE
17BU032601,Defendant498,1/18/2018,"Driving Under The Influence, First Offense",2,0,0,0,0,No Bail,3,0,0,Female,White,Judge14,TRUE
17BU031580,Defendant441,1/18/2018,Petit Larceny Other,1,0,1,0,0,No Bail,1,0,0,Female,White,Judge14,TRUE
18BU000869,Defendant440,1/18/2018,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,0,2,Female,White,Judge14,TRUE
18BU001476,Defendant444,1/20/2018,"Driving Under The Influence, First Offense",1,0,0,0,0,No Bail,1,0,0,Male,White,Judge14,TRUE
18BU001457,Defendant527,1/22/2018,Domestic Assault,1,0,0,0,0,No Bail,3,0,0,Male,White,Judge1,TRUE
18BU001395,Defendant440,1/22/2018,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,3,0,3,Female,White,Judge1,TRUE
18BU001395,Defendant13,1/22/2018,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,2,0,1,Male,White,Judge1,TRUE
18BU000355,Defendant753,1/23/2018,Eluding A Police Officer - Misdemeanor,2,0,1,0,0,No Bail,3,0,0,Male,White,Judge12,TRUE
18BU001343,Defendant293,1/23/2018,Attempts (Misdemeanor),1,0,1,0,0,No Bail,1,1,0,Female,White,Judge12,TRUE
18BU001633,Defendant208,1/23/2018,Aggravated Sexual Assault,1,1,0,0,0,No Bail,6,0,0,Male,White,Judge12,TRUE
18BU001272,Defendant933,1/23/2018,Unlawful Trespass (Misdemeanor),1,0,1,1,100,Bail,1,1,0,Female,White,Judge12,TRUE
17BU030058,Defendant598,1/25/2018,Simple Assault,1,0,1,0,0,No Bail,2,0,0,Male,White,Judge2,TRUE
17BU032260,Defendant239,1/25/2018,"Drugs - Heroin, Possession (Misdemeanor)",1,0,1,0,0,No Bail,3,0,0,Female,White,Judge2,TRUE
17BU031004,Defendant456,1/25/2018,False Information To A Police Officer,1,0,1,0,0,No Bail,2,0,0,Female,White,Judge2,TRUE
18BU00315,Defendant729,1/25/2018,False Information To A Police Officer,1,0,1,0,0,No Bail,1,1,1,Female,White,Judge2,TRUE
17BU031228,Defendant630,1/25/2018,Simple Assault,1,0,1,1,500,Bail,1,1,0,Male,White,Judge2,TRUE
18BU000498,Defendant500,1/25/2018,Theft Of Services (Misdemeanor),1,0,1,0,0,No Bail,1,1,0,Female,White,Judge2,TRUE
17BU031383,Defendant343,1/25/2018,Petit Larceny From Other Location,1,0,1,0,0,No Bail,1,1,0,Female,Black,Judge2,TRUE
17BU032193,Defendant901,1/25/2018,"Drugs - Cocaine, Possession  Misdemeanor",1,0,1,1,500,Bail,1,1,0,Male,Black,Judge14,TRUE
17BU031228,Defendant630,1/26/2018,Simple Assault,1,0,1,0,0,No Bail,4,0,1,Male,White,Judge12,TRUE
18BU000041,Defendant582,1/26/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge12,TRUE
18BU002092,Defendant430,1/29/2018,Reckless Endangerment,2,0,0,0,0,No Bail,1,0,0,Male,Black,Judge1,TRUE
18BU002081,Defendant440,1/29/2018,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,3,0,4,Female,White,Judge1,TRUE
17BU032318,Defendant855,1/30/2018,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,0,Female,White,Judge9,TRUE
18BU001158,Defendant203,1/30/2018,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,1,1,2,Male,White,Judge9,TRUE
18BU002162,Defendant440,1/30/2018,Unlawful Trespass (Misdemeanor),3,0,1,0,0,No Bail,2,0,5,Female,White,Judge9,TRUE
18BU001351,Defendant673,2/1/2018,Driving With A Criminally Suspended License,2,0,1,0,0,No Bail,1,0,0,Male,White,Judge14,TRUE
18BU0012024,Defendant85,2/1/2018,"Driving Under The Influence, First Offense",2,0,0,0,0,No Bail,1,0,0,Female,White,Judge14,TRUE
18BU001556,Defendant285,2/1/2018,Unlawful Mischief (Misdemeanor),4,0,1,0,0,No Bail,5,0,0,Female,White,Judge14,TRUE
18BU000192,Defendant458,2/1/2018,"Driving Under The Influence, First Offense",1,0,0,0,0,No Bail,1,1,0,Female,White,Judge14,TRUE
17BU013189,Defendant643,2/1/2018,Disorderly Conduct - All Other,1,0,1,1,100,Bail,1,1,0,Male,White,Judge14,TRUE
18BU000602,Defendant568,2/1/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,3,0,1,Male,White,Judge14,TRUE
18BU000960,Defendant84,2/1/2018,Leaving Scene Of An Accident,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
18BU002086,Defendant45,2/1/2018,Domestic Assault - 1st Degree Aggravated,1,1,0,0,0,Remanded,4,0,0,Male,White,Judge14,TRUE
18BU002327,Defendant850,2/1/2018,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,5,0,0,Male,White,Judge14,TRUE
17BU032193,Defendant901,2/5/2018,"Drugs - Cocaine, Possession  >2.5 Gm",1,1,0,0,0,No Bail,3,0,1,Male,Black,Judge10,TRUE
18BU002567,Defendant310,2/5/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,3,0,0,Male,White,Judge10,TRUE
18BU002560,Defendant201,2/5/2018,Simple Assault,1,0,1,0,0,No Bail,3,0,0,Male,Black,Judge10,TRUE
18BU002385,Defendant1053,2/5/2018,Driving Under The Influence; Second And Subsequent Offense,1,0,0,0,0,No Bail,4,0,0,Male,White,Judge1,TRUE
18BU001450,Defendant857,2/8/2018,"Driving Under The Influence, First Offense",1,0,0,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
18BU000498,Defendant500,2/8/2018,Theft Of Services (Misdemeanor),1,0,1,1,100,Bail,1,1,1,Female,White,Judge14,TRUE
17BU031383,Defendant343,2/8/2018,Petit Larceny - Shoplifting,1,0,1,1,100,Bail,1,1,1,Female,Black,Judge14,TRUE
18BU002661,Defendant86,2/8/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,1,Male,White,Judge14,TRUE
18BU000647,Defendant380,2/8/2018,"Drugs - Heroin, Possession 2+ Grams",3,1,0,0,0,No Bail,3,0,0,Female,White,Judge14,TRUE
18BU002818,Defendant14,2/12/2018,Domestic Assault,2,0,0,0,0,No Bail,3,0,0,Male,Black,Judge12,TRUE
18BU003044,Defendant249,2/12/2018,Aggravated Assault,4,1,0,1,7500,Bail,1,0,0,Male,Asian,Judge12,TRUE
18BU000647,Defendant548,2/12/2018,"Drugs - Heroin, Sale Felony",2,1,0,1,10000,Bail,4,0,0,Male,Black,Judge12,TRUE
18BU003138,Defendant276,2/13/2018,Simple Assault,3,0,1,0,0,No Bail,4,0,0,Male,Black,Judge10,TRUE
18BU003044,Defendant249,2/13/2018,Aggravated Assault,4,1,0,0,0,No Bail,1,0,1,Male,Asian,Judge10,TRUE
18BU002913,Defendant354,2/13/2018,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,0,Male,White,Judge10,TRUE
18BU002039,Defendant141,2/13/2018,Resisting Arrest,2,0,1,0,0,No Bail,3,0,0,Male,Black,Judge10,TRUE
18BU001158,Defendant203,2/13/2018,Retail Theft (Misd),4,0,1,0,0,No Bail,3,0,3,Male,White,Judge10,TRUE
17BU031960,Defendant816,2/13/2018,"Drugs - Cocaine, Trafficking",2,1,0,1,1000,Bail,1,0,0,Male,White,Judge10,TRUE
17BU017529,Defendant54,2/14/2018,"Drugs - Cocaine, Possession  >2.5 Gm",1,1,0,0,0,No Bail,3,0,0,Male,White,Judge12,TRUE
18BU001699,Defendant995,2/15/2018,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,3,0,1,Male,White,Judge14,TRUE
18BU001836,Defendant714,2/15/2018,Retail Theft (Misd),2,0,1,0,0,No Bail,1,0,0,Female,White,Judge14,TRUE
18BU003158,Defendant387,2/15/2018,Domestic Assault,1,0,0,0,0,No Bail,4,0,0,NA,Black,Judge14,TRUE
18BU003283,Defendant715,2/15/2018,Burglary,1,1,0,1,1000,Bail,3,0,0,Male,White,Judge14,TRUE
18BU03323,Defendant898,2/15/2018,Petit Larceny - Shoplifting,6,0,1,0,0,No Bail,3,0,0,Male,White,Judge14,TRUE
18BU002368,Defendant935,2/15/2018,Unlawful Mischief (Felony),15,1,0,0,0,Remanded,6,0,0,Male,White,Judge14,TRUE
18BU002368,Defendant212,2/15/2018,Unlawful Mischief (Felony),15,1,0,0,0,Remanded,5,0,0,Male,White,Judge14,TRUE
18BU003410,Defendant276,2/16/2018,Simple Assault,3,0,1,0,0,No Bail,3,0,1,Male,Black,Judge2,TRUE
18MT000949,Defendant221,2/16/2018,"Drugs - Heroin, Sale Felony",2,1,0,1,5000,Bail,3,0,0,Male,Black,Judge2,TRUE
18BU003536,Defendant51,2/20/2018,Simple Assault,1,0,1,0,0,No Bail,NA,0,0,Male,White,Judge1,TRUE
18BU002562,Defendant66,2/20/2018,Aggravated Assault,2,1,0,1,1000,Bail,5,0,0,Male,White,Judge1,TRUE
18BU002562,Defendant787,2/20/2018,Assault And Robbery,3,1,0,0,0,No Bail,5,0,0,Male,White,Judge1,TRUE
18BU003598,Defendant631,2/20/2018,Assault And Robbery,3,1,0,0,0,No Bail,9,0,1,Male,Black,Judge1,TRUE
18BU003721,Defendant399,2/20/2018,Unlawful Trespass (Felony),1,1,0,0,0,No Bail,4,0,0,Male,White,Judge1,TRUE
18BU003456,Defendant1049,2/21/2018,Simple Assault,2,0,1,0,0,No Bail,5,0,0,Male,Black,Judge12,TRUE
18BU003782,Defendant827,2/21/2018,Aggravated Assault,1,1,0,0,0,No Bail,6,0,0,Male,White,Judge12,TRUE
